TIMESTAMP,Air_Temp_HS_Avg,Rel Humidity_Avg,Vapor_Pressure_Avg,WS_ms_Avg,WS_ms_Std,WS_ms_Max,WS_ms_TMx,WS3_Avg,Therm Temp1_Avg,WTemp_C1_Avg,Therm Temp2_Avg,Therm Temp3_Avg,Therm Temp4_Avg,WTemp_C2_Avg,Therm Temp5_Avg,Therm Temp6_Avg,WTemp_C3_Avg,O2_sat1_Avg,O2_sat2_Avg,O2_sat3_Avg,O2_conc1_Avg,O2_conc2_Avg,O2_conc3_Avg
04/06/2023 13:25:00,21.47416,79.02055,2.022405,6.777,0.372,7.275,04/06/2023 15:21:00,314.12,24.1281,23.93894,24.18838,24.18734,24.13466,23.65055,24.10263,24.02916,23.94136,101.6651,113.6551,102.3086,8.56764,9.629992,8.621474
04/06/2023 13:20:00,21.46553,79.32413,2.029059,7.082,0.157,7.35,04/06/2023 15:19:00,355.7911,24.12775,23.93776,24.18504,24.18094,24.12466,23.6423,24.09151,24.02565,23.92373,101.4891,113.4232,102.4192,8.552996,9.611841,8.633646
04/06/2023 13:15:00,21.50486,78.98415,2.02523,7.17,0.235,7.525,04/06/2023 15:13:30,369.7867,24.12938,23.93854,24.18643,24.18582,24.13474,23.63608,24.08558,24.03262,23.93652,101.3075,113.7622,102.0456,8.537564,9.641697,8.600094
04/06/2023 13:10:00,21.49916,79.58818,2.040053,6.99,0.282,7.25,04/06/2023 15:07:00,343.1834,24.12832,23.93987,24.18604,24.18038,24.12718,23.62989,24.07122,24.00983,23.92656,101.142,113.6612,102.0251,8.523404,9.634253,8.599965
04/06/2023 13:05:00,21.47737,79.78979,2.042452,7.107,0.24,7.425,04/06/2023 15:03:30,360.2665,24.12278,23.93114,24.1786,24.17481,24.11409,23.62196,24.06995,23.98617,23.91439,101.0522,113.4973,101.9527,8.517231,9.621797,8.595827
04/06/2023 13:00:00,21.49337,80.53773,2.06362,6.9,0.775,7.675,04/06/2023 14:59:30,340.9419,24.12708,23.93527,24.18724,24.18805,24.11967,23.61556,24.06731,23.98033,23.90713,100.9192,113.2791,101.9001,8.505361,9.604452,8.592557
04/06/2023 12:45:00,21.487,80.17631,2.053575,6.58,0.28,7.125,04/06/2023 14:41:30,286.438,24.11647,23.9242,24.17225,24.16634,24.11089,23.6032,24.03385,23.96006,23.90288,100.62,113.2545,101.4541,8.481902,9.604597,8.555626
04/06/2023 12:40:00,21.50822,79.67562,2.043405,6.492,0.249,7.075,04/06/2023 14:40:00,274.8978,24.10467,23.91397,24.16103,24.15518,24.09251,23.59267,24.01096,23.95579,23.87567,100.5565,112.7012,101.5304,8.478178,9.559568,8.566427
04/06/2023 12:35:00,21.42782,79.35716,2.025205,6.72,0.429,7.225,04/06/2023 14:34:30,307.1214,24.11178,23.91992,24.16508,24.15967,24.10614,23.5927,24.01412,23.95145,23.90294,100.3915,112.7625,101.1217,8.463322,9.564763,8.527588
04/06/2023 12:30:00,21.45252,81.24604,2.076623,6.45,0.251,6.9,04/06/2023 14:27:30,269.5483,24.10919,23.91769,24.16205,24.14814,24.08248,23.586,24.00949,23.95175,23.87683,100.2941,112.4984,101.1839,8.455461,9.543564,8.537004
04/06/2023 12:25:00,21.39745,81.5457,2.077207,6.125,0.491,6.85,04/06/2023 14:23:00,234.1898,24.10905,23.91795,24.16419,24.15024,24.085,23.57882,24.01125,23.95033,23.87629,100.1633,112.0639,101.0751,8.44439,9.507982,8.527911
04/06/2023 12:20:00,21.34545,81.63471,2.072849,5.812,0.311,6.4,04/06/2023 14:20:00,198.0936,24.10342,23.91074,24.15705,24.14475,24.08167,23.57301,23.99556,23.93675,23.85597,100.0505,111.7127,101.1665,8.436023,9.479225,8.538868
04/06/2023 12:15:00,21.33319,81.7989,2.0755,5.585,0.425,6.425,04/06/2023 14:11:30,177.265,24.09263,23.90052,24.14709,24.12054,24.05291,23.569,23.98652,23.93483,23.83878,100.0214,111.4707,101.2016,8.435185,9.459403,8.544588
04/06/2023 12:10:00,21.32748,81.72017,2.072731,5.773,0.335,6.4,04/06/2023 14:06:00,194.2995,24.08373,23.88867,24.124,24.09064,24.02989,23.56282,23.98379,23.92776,23.82529,100.0498,111.0557,101.1594,8.439447,9.42528,8.543178
04/06/2023 12:05:00,21.3518,81.42555,2.068391,5.495,0.331,5.975,04/06/2023 14:02:30,167.6935,24.06351,23.86572,24.1077,24.08823,24.02695,23.55507,23.96917,23.91654,23.81918,100.0918,110.3152,101.1235,8.446623,9.363805,8.541126
04/06/2023 12:00:00,21.33588,81.23089,2.061366,6,0.25,6.25,04/06/2023 14:00:00,217.125,24.07605,23.87936,24.12332,24.09689,24.03348,23.54661,23.96458,23.9137,23.81789,99.90031,109.7343,101.0423,8.428307,9.315981,8.534478
04/06/2023 11:45:00,21.32488,81.04237,2.05522,5.742,0.342,6.35,04/06/2023 13:40:30,191.3941,24.02363,23.83067,24.07815,24.0771,24.02106,23.54255,23.87602,23.89764,23.81312,99.453,110.4427,100.5238,8.398226,9.376833,8.491444
04/06/2023 11:40:00,21.31113,80.64335,2.043398,6.18,0.225,6.625,04/06/2023 13:35:30,236.9749,24.02382,23.83081,24.07879,24.07126,23.99671,23.53428,23.84359,23.88777,23.76214,99.22272,110.3502,101.3042,8.378756,9.37044,8.56555
04/06/2023 11:35:00,21.44856,80.73409,2.063076,5.72,0.469,6.6,04/06/2023 13:35:00,190.9373,24.02444,23.82818,24.07235,24.05882,23.98099,23.52688,23.81497,23.88317,23.74248,99.01806,110.0433,101.4312,8.361886,9.345675,8.579443
04/06/2023 11:30:00,21.29429,79.98689,2.024679,6.145,0.3,6.55,04/06/2023 13:26:00,233.6896,24.03112,23.83771,24.07891,24.04207,23.96782,23.51902,23.80246,23.87852,23.7452,98.83056,109.6888,100.9208,8.344562,9.316949,8.535843
04/06/2023 11:25:00,21.27036,80.06477,2.023695,5.95,0.426,6.625,04/06/2023 13:24:30,213.8629,24.02242,23.82936,24.07438,24.05429,23.98478,23.51526,23.79332,23.8762,23.74955,98.74788,109.4951,100.6865,8.338887,9.301157,8.515335
04/06/2023 11:20:00,21.32795,79.43544,2.014835,6.22,0.23,6.55,04/06/2023 13:17:00,241.6256,24.01893,23.82519,24.06941,24.05449,23.98648,23.51595,23.80154,23.87271,23.76663,98.63432,109.2835,100.0587,8.329947,9.283064,8.459528
04/06/2023 11:15:00,21.26171,79.26252,2.002344,6.315,0.41,6.95,04/06/2023 13:14:00,255.0064,24.01119,23.81989,24.06416,24.05576,24.00422,23.51621,23.7683,23.86983,23.78432,98.54328,108.9694,99.73016,8.323085,9.256338,8.428949
04/06/2023 11:10:00,21.22878,80.31389,2.024807,6.342,0.351,7,04/06/2023 13:06:30,257.4889,24.00393,23.81063,24.0581,24.04602,23.97038,23.51855,23.72468,23.87048,23.72696,98.5123,108.9159,100.3769,8.321912,9.251385,8.492766
04/06/2023 11:05:00,21.30697,81.20684,2.057157,5.862,0.194,6.15,04/06/2023 13:04:00,202.1477,23.98721,23.79554,24.04104,24.02001,23.92183,23.51433,23.71426,23.86693,23.66626,98.53441,108.4065,101.1344,8.326136,9.208845,8.566593
04/06/2023 11:00:00,21.26534,81.09113,2.048976,5.475,0.025,5.5,04/06/2023 13:00:00,164.1268,23.98062,23.78425,24.02754,23.99132,23.87677,23.50914,23.70917,23.86426,23.60776,98.49255,107.9118,102.3567,8.32436,9.167715,8.679664
04/06/2023 10:45:00,21.25595,79.67639,2.01206,5.9,0.308,6.6,04/06/2023 12:43:30,207.0888,23.96257,23.76927,24.01655,24.00505,23.92514,23.5039,23.71306,23.86365,23.65691,98.28383,107.6778,99.79436,8.309052,9.148738,8.454571
04/06/2023 10:40:00,21.29225,79.05402,2.000869,5.712,0.388,6.375,04/06/2023 12:35:30,189.003,23.96694,23.77114,24.01951,23.99702,23.89976,23.49763,23.70724,23.85955,23.61854,98.19025,107.6321,99.71705,8.300851,9.145934,8.454114
04/06/2023 10:35:00,21.21804,78.47845,1.977229,5.723,0.19,6.075,04/06/2023 12:31:00,188.0169,23.97116,23.77134,24.01012,23.97443,23.86741,23.49241,23.69943,23.8485,23.57585,98.10202,107.524,100.5425,8.293362,9.137651,8.530962
04/06/2023 10:30:00,21.17233,79.68799,2.002035,5.542,0.296,6,04/06/2023 12:29:00,171.7157,23.97294,23.78117,24.01855,23.97886,23.88795,23.48454,23.69554,23.83708,23.62314,98.0266,107.1165,99.63203,8.285456,9.104364,8.446184
04/06/2023 10:25:00,21.11576,79.87352,1.999748,5.658,0.462,6.425,04/06/2023 12:23:00,184.7053,23.96592,23.77126,24.0148,23.99095,23.87643,23.47459,23.68629,23.82827,23.61283,97.99603,107.2241,99.68153,8.284412,9.115219,8.452012
04/06/2023 10:20:00,21.18841,80.04993,2.013165,5.29,0.489,6.075,04/06/2023 12:19:30,151.7817,23.96296,23.76978,24.01294,23.98413,23.88163,23.47066,23.68492,23.82172,23.60883,97.89217,107.4927,99.28302,8.275862,9.138733,8.418852
04/06/2023 10:15:00,21.20237,79.28859,1.995699,5.265,0.36,5.875,04/06/2023 12:12:30,148.0158,23.95682,23.761,24.00507,23.98019,23.89707,23.47062,23.68969,23.8175,23.62175,97.85915,107.7309,99.11862,8.274432,9.158988,8.402869
04/06/2023 10:10:00,21.1247,77.85155,1.950255,5.192,0.428,5.95,04/06/2023 12:06:30,142.859,23.94945,23.75334,23.99356,23.95818,23.85654,23.45719,23.67749,23.81063,23.55883,97.82377,106.6813,98.98146,8.272631,9.072051,8.401175
04/06/2023 10:05:00,21.05928,78.44364,1.957195,5.522,0.247,5.8,04/06/2023 12:02:00,169.412,23.94465,23.74941,23.99268,23.94819,23.8646,23.44652,23.69076,23.80206,23.58452,97.793,106.1437,99.14235,8.270638,9.028142,8.410764
04/06/2023 10:00:00,21.15886,80.17313,2.012546,5.35,0.5,5.85,04/06/2023 12:00:00,157.1428,23.93298,23.745,23.98404,23.95222,23.8559,23.44309,23.6825,23.79689,23.58324,97.81776,106.0081,99.21005,8.273415,9.017202,8.41671
04/06/2023 09:45:00,21.03122,79.62769,1.98327,4.862,0.512,5.525,04/06/2023 11:40:30,118.7481,23.89136,23.69883,23.93391,23.89994,23.78425,23.42382,23.67938,23.78312,23.52114,97.93498,105.527,99.09272,8.290511,8.97953,8.416582
04/06/2023 09:40:00,21.11649,80.16383,2.007183,4.642,0.498,5.65,04/06/2023 11:40:00,103.5965,23.876,23.68431,23.92208,23.87899,23.77265,23.42627,23.677,23.77786,23.51001,97.90553,106.2161,99.03513,8.290277,9.037758,8.413454
04/06/2023 09:35:00,21.03327,80.68945,2.009978,4.68,0.51,5.45,04/06/2023 11:34:30,106.1562,23.86443,23.66821,23.90384,23.87842,23.78995,23.42001,23.66863,23.77276,23.50554,97.90611,105.8678,99.09412,8.292833,9.009176,8.419176
04/06/2023 09:30:00,20.9884,81.62061,2.027571,4.265,0.536,5.35,04/06/2023 11:28:00,81.31201,23.8488,23.65566,23.89719,23.86812,23.76204,23.4083,23.67599,23.76664,23.51524,97.92871,104.8558,99.01067,8.296704,8.925033,8.410548
04/06/2023 09:25:00,20.90873,81.73702,2.020574,5.168,0.298,5.65,04/06/2023 11:21:00,139.373,23.84282,23.65097,23.8937,23.8636,23.75555,23.4037,23.66569,23.76023,23.48867,97.94062,104.3833,98.8456,8.298445,8.885589,8.400726
04/06/2023 09:20:00,20.97991,82.20247,2.040952,4.735,0.365,5.5,04/06/2023 11:17:00,108.0785,23.83023,23.63867,23.87828,23.81515,23.70748,23.39968,23.64471,23.75805,23.46774,98.01987,104.2667,98.46117,8.307077,8.876331,8.371355
04/06/2023 09:15:00,20.94285,81.6006,2.021425,4.752,0.313,5.425,04/06/2023 11:12:30,108.7627,23.81834,23.62255,23.86107,23.80932,23.69479,23.40203,23.6379,23.75999,23.4623,98.10706,104.3908,98.32556,8.316988,8.886503,8.360682
04/06/2023 09:10:00,20.96215,81.65409,2.025167,4.862,0.451,5.725,04/06/2023 11:10:00,117.9754,23.80794,23.61406,23.8522,23.80515,23.68554,23.4024,23.62539,23.76042,23.45682,98.10272,104.0813,98.11913,8.317947,8.860094,8.34399
04/06/2023 09:05:00,20.92963,81.30151,2.01235,3.955,0.363,4.5,04/06/2023 11:03:00,63.43995,23.79175,23.59616,23.83654,23.7753,23.66733,23.39967,23.61325,23.75575,23.45309,98.0087,103.4488,98.196,8.31277,8.806705,8.351114
04/06/2023 09:00:00,20.87217,81.22,2.003218,3.788,0.113,3.9,04/06/2023 10:59:30,54.47609,23.78217,23.58988,23.83774,23.78978,23.6738,23.4008,23.6149,23.76016,23.45156,97.9221,103.1105,98.41454,8.306408,8.777715,8.36994
04/06/2023 08:45:00,20.92538,82.04604,2.030262,3.725,0.203,4.225,04/06/2023 10:42:30,52.16013,23.72349,23.52954,23.77579,23.74628,23.65298,23.40025,23.63473,23.76973,23.44331,98.02608,101.3445,98.11603,8.324672,8.627471,8.345853
04/06/2023 08:40:00,20.9719,82.07018,2.036654,3.962,0.37,4.775,04/06/2023 10:37:30,63.90267,23.73161,23.53543,23.78337,23.76381,23.66541,23.40473,23.62022,23.77029,23.43906,98.15652,101.5442,98.0862,8.334826,8.643738,8.343983
04/06/2023 08:35:00,20.95862,81.80863,2.028543,3.552,0.357,4.025,04/06/2023 10:35:00,46.17879,23.71801,23.52619,23.77012,23.74502,23.654,23.40161,23.61797,23.76864,23.4348,98.08912,101.0599,97.85589,8.330549,8.60302,8.32506
04/06/2023 08:30:00,20.88799,82.08232,2.026466,3.847,0.367,4.225,04/06/2023 10:28:00,58.47261,23.69816,23.50305,23.75047,23.7229,23.64713,23.39995,23.62455,23.76904,23.43424,98.05452,100.6644,98.00343,8.33124,8.569619,8.3377
04/06/2023 08:25:00,20.91525,82.34454,2.036368,3.668,0.39,4.25,04/06/2023 10:24:00,50.97126,23.69653,23.50035,23.7521,23.73957,23.65818,23.40195,23.61749,23.76836,23.43053,98.06673,100.6703,97.84145,8.332702,8.569798,8.324502
04/06/2023 08:20:00,20.91789,82.70864,2.045736,3.635,0.25,4.15,04/06/2023 10:19:00,48.71658,23.6895,23.49422,23.74514,23.72328,23.64374,23.39694,23.62104,23.76883,23.42665,97.95215,100.165,97.20142,8.323925,8.527594,8.270651
04/06/2023 08:15:00,20.88356,82.73383,2.042032,3.695,0.342,4.25,04/06/2023 10:11:00,51.75304,23.66005,23.46407,23.71433,23.69413,23.62083,23.40267,23.61179,23.76588,23.42256,97.92699,100.5618,97.05949,8.326514,8.560449,8.259212
04/06/2023 08:10:00,20.85675,82.3502,2.029194,3.645,0.381,4.3,04/06/2023 10:08:30,50.02902,23.65561,23.45839,23.7071,23.69134,23.62182,23.40017,23.60945,23.76534,23.42302,97.95364,100.4148,97.16956,8.329673,8.548335,8.268504
04/06/2023 08:05:00,20.88684,82.14499,2.027948,3.463,0.484,4.2,04/06/2023 10:03:30,44.00457,23.65005,23.4527,23.70359,23.69526,23.63421,23.39348,23.61573,23.76091,23.42583,97.90573,99.5392,97.64391,8.326489,8.474865,8.308428
04/06/2023 08:00:00,20.78613,82.07534,2.013644,3.438,0.063,3.5,04/06/2023 09:59:30,40.65918,23.63731,23.4383,23.69366,23.69247,23.62993,23.38638,23.6228,23.75949,23.42502,97.8596,99.00367,97.68729,8.324824,8.430398,8.312245
04/06/2023 07:45:00,20.79215,82.82561,2.032803,4.16,0.241,4.5,04/06/2023 09:41:30,72.71291,23.63092,23.43575,23.69004,23.69114,23.63517,23.38491,23.62104,23.74792,23.43613,96.22614,98.85228,96.5695,8.186262,8.417742,8.215414
04/06/2023 07:40:00,20.82225,82.91193,2.038712,4.002,0.265,4.35,04/06/2023 09:35:30,64.95757,23.61915,23.42421,23.67872,23.67968,23.62432,23.37894,23.61307,23.73838,23.42505,95.93517,98.17638,96.41026,8.163282,8.361124,8.203581
04/06/2023 07:35:00,20.75758,82.69111,2.025192,4.142,0.504,4.975,04/06/2023 09:32:00,74.23945,23.61007,23.4151,23.67073,23.67224,23.62113,23.37084,23.60575,23.73589,23.41482,95.78895,97.61153,96.32487,8.152243,8.314292,8.197896
04/06/2023 07:30:00,20.76417,82.33227,2.017226,4.08,0.388,4.675,04/06/2023 09:25:30,69.75773,23.60098,23.40741,23.66131,23.66375,23.61306,23.37803,23.60198,23.73366,23.40264,95.68343,98.05341,96.30981,8.144442,8.350796,8.198496
04/06/2023 07:25:00,20.76003,82.29527,2.01579,4.442,0.452,5.075,04/06/2023 09:21:00,90.36913,23.59901,23.40389,23.65793,23.66241,23.61334,23.3734,23.60037,23.73217,23.41006,95.65056,97.74482,96.25616,8.142183,8.325242,8.192782
04/06/2023 07:20:00,20.80224,82.51135,2.026346,4.52,0.422,5.025,04/06/2023 09:16:00,94.71385,23.5918,23.39763,23.65052,23.65504,23.60143,23.36993,23.5925,23.728,23.39495,95.63885,97.42662,96.29237,8.142149,8.298681,8.198199
04/06/2023 07:15:00,20.81976,82.96504,2.039698,4.148,0.241,4.725,04/06/2023 09:15:00,72.08234,23.58492,23.38899,23.64144,23.64257,23.59092,23.36219,23.59305,23.72609,23.39149,95.61986,96.89169,96.18964,8.141857,8.254327,8.189989
04/06/2023 07:10:00,20.7327,83.02879,2.030337,4.145,0.277,4.5,04/06/2023 09:08:30,72.14729,23.57625,23.38311,23.63463,23.63801,23.58715,23.35976,23.58895,23.72718,23.38873,95.55019,96.85721,96.19109,8.136829,8.251765,8.190538
04/06/2023 07:05:00,20.75149,83.37804,2.041275,4.287,0.274,4.725,04/06/2023 09:01:30,79.77478,23.5679,23.37283,23.62481,23.6295,23.57331,23.357,23.57891,23.72666,23.37171,95.5107,96.82362,96.2324,8.135042,8.249334,8.196686
04/06/2023 07:00:00,20.77596,83.43361,2.04567,4.263,0.012,4.275,04/06/2023 08:59:30,77.44695,23.56232,23.36608,23.62015,23.62398,23.5665,23.3532,23.57538,23.72479,23.36612,95.48767,96.50729,96.20441,8.134119,8.222972,8.195168
04/06/2023 06:45:00,20.76479,83.76885,2.052549,3.952,0.319,4.6,04/06/2023 08:44:00,62.95607,23.54373,23.34873,23.60257,23.60806,23.55835,23.35303,23.57751,23.72371,23.36524,95.40703,96.06209,95.84402,8.129908,8.185064,8.164603
04/06/2023 06:40:00,20.63405,83.70528,2.034472,3.427,0.379,3.95,04/06/2023 08:35:30,41.68553,23.53889,23.34537,23.59785,23.60077,23.55113,23.35518,23.57254,23.72633,23.36093,95.40505,96.07026,95.80492,8.130256,8.185428,8.161936
04/06/2023 06:35:00,20.59402,83.72894,2.030033,3.285,0.399,4.025,04/06/2023 08:32:00,37.02955,23.53518,23.34129,23.59272,23.59542,23.5448,23.35423,23.56838,23.72187,23.35724,95.43835,95.89861,95.81335,8.133719,8.170949,8.163221
04/06/2023 06:30:00,20.59857,83.9994,2.037167,3.068,0.197,3.4,04/06/2023 08:29:00,29.21517,23.53134,23.33655,23.5886,23.59265,23.54256,23.34749,23.5644,23.71738,23.35151,95.49417,95.65873,95.89579,8.139205,8.151546,8.171129
04/06/2023 06:25:00,20.57972,84.06721,2.036455,3.103,0.258,3.575,04/06/2023 08:20:30,30.49146,23.52795,23.33299,23.58536,23.58949,23.53967,23.34744,23.56217,23.71516,23.34902,95.46393,95.7618,95.87248,8.137176,8.160338,8.169527
04/06/2023 06:20:00,20.57984,84.36668,2.043708,3.113,0.287,3.55,04/06/2023 08:19:00,30.91439,23.52306,23.32726,23.58013,23.58532,23.53461,23.34438,23.55698,23.71074,23.3441,95.47353,95.67033,95.85152,8.138873,8.153015,8.168499
04/06/2023 06:15:00,20.54555,84.55994,2.044068,3.355,0.373,4.05,04/06/2023 08:12:00,39.15689,23.51913,23.32401,23.5786,23.58339,23.53198,23.34325,23.55392,23.70949,23.3393,95.46722,95.53227,95.84949,8.138835,8.141421,8.169065
04/06/2023 06:10:00,20.50537,84.60457,2.040076,3.345,0.362,4.3,04/06/2023 08:05:30,38.81622,23.5166,23.32175,23.57532,23.5794,23.52977,23.34209,23.55281,23.70654,23.34058,95.44893,95.45402,95.86006,8.137622,8.134933,8.169771
04/06/2023 06:05:00,20.555,85.16811,2.059955,3.567,0.241,4,04/06/2023 08:04:30,46.03184,23.51448,23.31871,23.57189,23.57558,23.52552,23.33964,23.55099,23.70603,23.33724,95.42799,95.49226,95.80837,8.136304,8.138567,8.165879
04/06/2023 06:00:00,20.41256,84.40778,2.02369,3.525,0.175,3.7,04/06/2023 07:59:30,44.12418,23.51175,23.31426,23.56758,23.57249,23.52261,23.33727,23.54922,23.70576,23.33526,95.44685,95.47012,95.82238,8.138597,8.137043,8.167378
04/06/2023 05:45:00,20.55079,85.19655,2.060151,3.652,0.303,4.225,04/06/2023 07:45:00,49.7585,23.50361,23.30966,23.56368,23.56625,23.5169,23.33135,23.5403,23.6963,23.32807,95.52101,95.51027,95.95563,8.145627,8.141376,8.179846
04/06/2023 05:40:00,20.56985,85.90088,2.07966,3.322,0.301,3.775,04/06/2023 07:36:30,37.58204,23.50231,23.3088,23.5614,23.56339,23.51346,23.33238,23.53847,23.69332,23.32638,95.54576,95.43211,95.97498,8.147869,8.134556,8.181756
04/06/2023 05:35:00,20.49088,86.04953,2.073065,3.375,0.178,3.7,04/06/2023 07:32:00,38.76449,23.4992,23.30487,23.55863,23.56154,23.51188,23.33212,23.53778,23.69352,23.32528,95.55664,95.46355,95.92554,8.149402,8.137278,8.177711
04/06/2023 05:30:00,20.43738,85.9882,2.064757,3.322,0.214,3.75,04/06/2023 07:28:30,37.13683,23.50195,23.30742,23.55945,23.56165,23.51081,23.33078,23.53802,23.69355,23.32475,95.47775,95.46906,95.89525,8.142281,8.137952,8.175211
04/06/2023 05:25:00,20.42084,86.21516,2.068083,3.875,0.307,4.55,04/06/2023 07:20:30,59.29823,23.49959,23.3056,23.55794,23.56067,23.5116,23.33106,23.53891,23.69427,23.3265,95.49831,95.48384,95.90668,8.144314,8.139169,8.175917
04/06/2023 05:20:00,20.4345,86.3661,2.073488,3.938,0.224,4.225,04/06/2023 07:18:30,61.63452,23.50058,23.30598,23.55921,23.56127,23.51144,23.33122,23.53901,23.69476,23.32649,95.49932,95.5247,95.86626,8.144342,8.142628,8.172472
04/06/2023 05:15:00,20.41633,86.30486,2.06967,4.152,0.391,4.775,04/06/2023 07:10:30,73.49944,23.50216,23.30668,23.55965,23.56219,23.51182,23.33177,23.53895,23.694,23.32833,95.51655,95.59859,95.91299,8.145703,8.148841,8.17617
04/06/2023 05:10:00,20.32695,86.52454,2.063508,4.23,0.223,4.75,04/06/2023 07:07:00,76.32595,23.5003,23.30767,23.56105,23.56438,23.51425,23.33098,23.53911,23.69554,23.32824,95.49274,95.5377,95.89357,8.143522,8.143771,8.17453
04/06/2023 05:05:00,20.33996,86.83738,2.072646,4.308,0.241,4.675,04/06/2023 07:02:00,80.67478,23.50089,23.30799,23.56062,23.56158,23.51086,23.33068,23.53932,23.69831,23.32576,95.50846,95.55856,95.88732,8.144813,8.145595,8.174379
04/06/2023 05:00:00,20.34818,87.01225,2.077854,4.05,0.125,4.175,04/06/2023 07:00:00,66.61997,23.50157,23.30588,23.55891,23.55995,23.508,23.32903,23.53429,23.69125,23.321,95.60778,95.46212,95.91435,8.153608,8.137628,8.177418
04/06/2023 04:45:00,20.28766,86.82303,2.065624,4.217,0.287,4.55,04/06/2023 06:41:30,76.04008,23.50614,23.31222,23.5641,23.56388,23.51482,23.33578,23.54362,23.69127,23.33316,95.52476,95.33324,95.92715,8.145552,8.125608,8.176633
04/06/2023 04:40:00,20.30847,86.79281,2.067561,4.763,0.31,5.225,04/06/2023 06:37:30,109.3825,23.50672,23.31244,23.5667,23.56941,23.51939,23.34024,23.54586,23.69159,23.33651,95.42168,95.16536,95.81815,8.13673,8.110616,8.166824
04/06/2023 04:35:00,20.31637,87.26439,2.079804,4.347,0.379,5.05,04/06/2023 06:33:30,84.051,23.50846,23.31517,23.56668,23.56768,23.51743,23.34396,23.54238,23.69252,23.33445,95.35503,95.03851,95.82813,8.130628,8.099236,8.167993
04/06/2023 04:30:00,20.33179,87.55669,2.088756,4.415,0.369,4.95,04/06/2023 06:26:00,87.84628,23.50666,23.31178,23.56439,23.56405,23.51471,23.34244,23.54517,23.69376,23.33253,95.4759,95.33099,95.76172,8.141454,8.124393,8.162629
04/06/2023 04:25:00,20.3206,87.99798,2.097856,4.155,0.207,4.425,04/06/2023 06:22:30,72.26139,23.50689,23.31247,23.56521,23.56606,23.51733,23.33878,23.54481,23.68931,23.33624,95.51701,95.44063,95.86958,8.144853,8.134298,8.171251
04/06/2023 04:20:00,20.24883,88.2049,2.093495,4.32,0.221,4.7,04/06/2023 06:18:30,81.24687,23.50226,23.30828,23.55969,23.56072,23.51083,23.34297,23.54168,23.68893,23.32993,95.591,95.43843,95.933,8.151809,8.133468,8.177629
04/06/2023 04:15:00,20.09781,88.48558,2.080613,4.255,0.22,4.675,04/06/2023 06:11:00,77.66046,23.50531,23.31074,23.56367,23.56524,23.51693,23.34435,23.5453,23.69456,23.33471,95.68004,95.42932,95.9917,8.159021,8.132482,8.181895
04/06/2023 04:10:00,19.94839,88.84602,2.069834,4.697,0.246,5.125,04/06/2023 06:09:00,104.5085,23.5081,23.31456,23.56631,23.56737,23.51779,23.35144,23.55068,23.70123,23.33963,95.6785,95.10725,95.94159,8.158301,8.103949,8.176865
04/06/2023 04:05:00,19.89506,88.73729,2.060465,4.77,0.222,5.15,04/06/2023 06:00:30,109.2375,23.51282,23.3179,23.57182,23.57321,23.52357,23.35509,23.55955,23.70489,23.34455,95.76521,94.46965,96.01846,8.16518,8.049065,8.182655
04/06/2023 04:00:00,20.0181,88.80103,2.077711,4.737,0.137,4.875,04/06/2023 06:00:00,106.5967,23.52269,23.32382,23.57957,23.58014,23.5313,23.35773,23.56062,23.70589,23.34586,95.86432,94.4765,96.02969,8.172718,8.04925,8.183409
04/06/2023 03:45:00,20.02637,88.7394,2.077387,4.162,0.21,4.5,04/06/2023 05:45:00,72.66929,23.5227,23.32786,23.57908,23.58293,23.53481,23.37743,23.56773,23.72216,23.35703,96.29765,92.65157,96.24997,8.209034,7.890837,8.200456
04/06/2023 03:40:00,19.96158,88.40462,2.061222,3.957,0.211,4.325,04/06/2023 05:38:30,62.50829,23.52957,23.33624,23.5894,23.5912,23.54009,23.37865,23.56861,23.71859,23.36022,96.64675,92.14989,96.74767,8.237492,7.847929,8.242362
04/06/2023 03:35:00,19.89486,88.50184,2.054968,4.132,0.213,4.475,04/06/2023 05:33:00,71.13811,23.52052,23.32641,23.58344,23.58926,23.53382,23.38283,23.55966,23.71754,23.35272,97.47562,91.80505,97.65634,8.309679,7.817954,8.320954
04/06/2023 03:30:00,19.96831,88.77871,2.070826,4.183,0.288,4.475,04/06/2023 05:28:30,74.18629,23.51677,23.31873,23.57137,23.57168,23.52232,23.37424,23.55182,23.71646,23.34172,97.94752,93.15355,98.09994,8.35112,7.934066,8.360485
04/06/2023 03:25:00,19.98874,89.02702,2.07922,4.023,0.177,4.4,04/06/2023 05:25:00,65.46854,23.528,23.33352,23.5842,23.58059,23.52551,23.40382,23.55616,23.7039,23.34583,97.82215,92.61702,98.26453,8.338102,7.88397,8.373862
04/06/2023 03:20:00,19.92595,89.21706,2.075611,3.845,0.24,4.225,04/06/2023 05:19:00,57.50527,23.50448,23.30745,23.56061,23.56106,23.51491,23.39848,23.55681,23.70385,23.34614,98.91119,91.23257,98.67366,8.435084,7.766897,8.40868
04/06/2023 03:15:00,19.82836,89.0143,2.05837,3.957,0.237,4.3,04/06/2023 05:10:30,62.64046,23.5129,23.31519,23.56588,23.56259,23.51302,23.39752,23.54501,23.69703,23.33417,99.13674,92.35808,99.09418,8.45308,7.862914,8.446423
